FENILBUTAZONA CÁLCICA;-;M1A1 - ANTIRREUMÁTICOS NÃO ESTEROIDAIS PUROS
FENITOÍNA;-;N3A - ANTIEPILÉPTICOS
FENITOÍNA SÓDICA;-;N3A - ANTIEPILÉPTICOS
FENOBARBITAL;-;N3A - ANTIEPILÉPTICOS
FENOBARBITAL SÓDICO;-;N3A - ANTIEPILÉPTICOS
FENOFIBRATO;-;C10A2 - FIBRATOS
FENOFIBRATOS MICROGRÂNULOS A 75%;-;C10A2 - FIBRATOS
"FENOL;PROCAÍNA";-;N1B3 - ANESTÉSICOS LOCAIS TÓPICOS
FENOXIMETILPENICILINA POTÁSSICA;-;J1H1 - PENICILINAS DE PEQUENO E MÉDIO ESPECTROS PURAS
FENTANILA;-;N2A - ANALGÉSICOS NARCÓTICOS
FERRIPOLIMALTOSE;-;B3A1 - FERRO PURO
"FERRIPOLIMALTOSE;ÁCIDO FÓLICO";-;B3A2 - ASSOCIAÇÕES DE FERRO
"FERRO QUELATO;ÁCIDO FÓLICO;CIANOCOBALAMINA";-;B3A2 - ASSOCIAÇÕES DE FERRO
FERROCARBONILA;-;B3A1 - FERRO PURO
FIBRINOGÊNIO;-;B2D5 - FIBRINOGÊNIO
FILGRASTIM;-;L3A1 - FATORES ESTIMULANTES DE COLÔNIAS
FINASTERIDA;-;D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS
FINERENONA;-;C3A1 - AGENTES DIURÉTICOS POUPADORES POTÁSSIO PUROS
FITOMENADIONA;-;B2B1 - VITAMINA K
FLUCONAZOL;-;J2A - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS
FLUDROXICORTIDA;-;D7A - CORTICOESTERÓIDES TÓPICOS PUROS
FLUMAZENIL;-;N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL
FLUNITRAZEPAM;-;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS
"FLUOCINOLONA ACETONIDA;CLORIDRATO DE LIDOCAINA;SULFATO DE NEOMICINA;SULFATO DE POLIMIXINA B";-;S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS
"FLUOCINOLONA ACETONIDA;CLORIDRATO DE LIDOCAINA;SULFATO DE POLIMIXINA B;NEOMICINA";-;S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS
"FLUOCINOLONA ACETONIDA;SULFATO DE NEOMICINA";-;S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS
"FLUOCINOLONA ACETONIDA;TRETINOÍNA;HIDROQUINONA";-;D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS
FLUORURACILA;-;L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
FLURANDRENOLIDA;-;D7A - CORTICOESTERÓIDES TÓPICOS PUROS
"FLURANDRENOLIDA;SULFATO DE NEOMICINA";-;D7B1 - CORTICOESTERÓIDES ASSOCIADOS A ANTIBACTERIANOS
FLURBIPROFENO;-;S1R - ANTIINFLAMATÓRIOS OFTALMOLÓGICOS NÃO ESTEROIDAIS
FLUTAMIDA;-;L2B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS
FOLINATO DE CÁLCIO;-;V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS
FONDAPARINUX SÓDICO;-;B1X - OUTROS AGENTES ANTITROMBÓTICOS
FOSAPREPITANTO DIMEGLUMINA;-;A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1
FOSFATO DE CLINDAMICINA;-;J1F - MACROLIDEOS E SIMILARES
FOSFATO DE CODEÍNA;-;N2A - ANALGÉSICOS NARCÓTICOS
FOSFATO DE CODEÍNA HEMI-HIDRATADO;-;N2A - ANALGÉSICOS NARCÓTICOS
"FOSFATO DE CÁLCIO DIBÁSICO;NITRATO DE TIAMINA;ÁCIDO GAMAMINOBUTÍRICO;CLORIDRATO DE PIRIDOXINA;ÁCIDO GLUTÂMICO;CIANOCOBALAMINA";-;A11D9 - OUTRAS ASSOCIAÇÕES DE VITAMINA B1
"FOSFATO DE CÁLCIO TRIBÁSICO;CIANOCOBALAMINA;FLUORETO DE SÓDIO";-;A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS
"FOSFATO DE CÁLCIO TRIBÁSICO;COLECALCIFEROL";-;A12A - PRODUTOS A BASE DE CÁLCIO
FOSFATO DE FLUDARABINA;-;L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
FOSFATO DE OSELTAMIVIR;-;J5B4 - ANTIVIRAIS PARA INFLUENZA
FOSFATO DE OSILODROSTATE;-;H2A2 - CORTICOSTERÓIDES ORAIS PUROS
"FOSFATO DE POTÁSSIO DIBÁSICO;FOSFATO DE POTÁSSIO MONOBÁSICO";-;K1A9 - OUTRAS SOLUÇÕES ELETROLÍTICAS
FOSFATO DE RUXOLITINIBE;-;L1H7 - ANTINEOPLÁSICOS INIBIDORES DA PROTEÍNA QUINASE, JAK
FOSFATO DE SITAGLIPTINA;-;A10N1 - ANTIDIABÉTICOS INIBIDORES DPP-IV  PUROS
FOSFATO DE SITAGLIPTINA MONOIDRATADO;-;A10N1 - ANTIDIABÉTICOS INIBIDORES DPP-IV  PUROS
"FOSFATO DE SITAGLIPTINA MONOIDRATADO;CLORIDRATO DE METFORMINA";-;A10N3 - ASSOCIAÇÕES DE INIBIDORES DPP-IV COM BIGUANIDAS
"FOSFATO DE SÓDIO DIBÁSICO DI-HIDRATADO;CLORETO DE CÁLCIO DIIDRATADO;CLORETO DE MAGNÉSIO HEXAIDRATADO;BICARBONATO DE SÓDIO;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO";-;K6A - SOLUÇÕES PARA HEMODIÁLISE
"FOSFATO DE SÓDIO DIBÁSICO DIIDRATADO;CLORETO DE MAGNÉSIO HEXAIDRATADO;BICARBONATO DE SÓDIO;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO";-;K6A - SOLUÇÕES PARA HEMODIÁLISE
"FOSFATO DE SÓDIO DIBÁSICO HEPTAIDRATADO;FOSFATO DE SÓDIO MONOBÁSICO MONOIDRATADO";-;A6A4 - LAXANTES ENEMAS
FOSFATO DE TEDIZOLIDA;-;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS
FOSFATO DISSÓDICO DE BETAMETASONA;-;H2A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS
"FOSFATO DISSÓDICO DE BETAMETASONA;ACETATO DE BETAMETASONA";-;H2A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS
"FOSFATO DISSÓDICO DE BETAMETASONA;DIPROPIONATO DE BETAMETASONA";-;H2A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS
"FOSFATO DISSÓDICO DE CITIDINA;ACETATO DE HIDROXOCOBALAMINA;TRIFOSFATO TRISSÓDICO DE URIDINA";-;N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL
FOSFATO DISSÓDICO DE DEXAMETASONA;-;H2A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS
"FOSFATO DISSÓDICO DE DEXAMETASONA;CLORIDRATO DE MOXIFLOXACINO";-;S1C1 - ASSOCIAÇÕES OFTALMOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS
"FOSFATO DISSÓDICO DE DEXAMETASONA;CLORIDRATO DE TIAMINA;CLORIDRATO DE LIDOCAINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA";-;M1B - ASSOCIAÇÕES COM ANTIRREUMÁTICOS CORTICOSTERÓIDES
"FOSFATO DISSÓDICO DE DEXAMETASONA;CLORIDRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA";-;M1B - ASSOCIAÇÕES COM ANTIRREUMÁTICOS CORTICOSTERÓIDES
"FOSFATO DISSÓDICO DE DEXAMETASONA;SULFATO DE NEOMICINA";-;S1C1 - ASSOCIAÇÕES OFTALMOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS
"FOSFATO DISSÓDICO DE DEXAMETASONA;SULFATO DE NEOMICINA;CLORIDRATO DE FENILEFRINA";-;R1A3 - CORTICOSTERÓIDES NASAIS COM ANTI-INFECCIOSOS
FOSFATO SÓDICO DE PREDNISOLONA;-;H2A2 - CORTICOSTERÓIDES ORAIS PUROS
FOSFOMICINA TROMETAMOL;-;J1X9 - TODOS OS OUTROS ANTIBIÓTICOS
FOSTENSAVIR TROMETAMOL;-;J5C4 - ANTIVIRAIS HIV, INIBIDORES DE ENTRADA
FOTEMUSTINA;-;L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES
FRANGULA PURSHIANA (DC.) A. GRAY;-;V3X9 - OUTRAS PREPARAÇÕES  TERAPÊUTICAS
FREMANEZUMABE;-;N2C2 - ANTAGONISTAS DA CGRP ANTI-ENXAQUECA
FRUTOSE;-;K1B3 - SOLUÇÕES CARBOHIDRATOS <10%
"FRUTOSE;DIMENIDRINATO;CLORIDRATO DE PIRIDOXINA;GLICOSE";-;A4A9 - OUTROS ANTIEMÉTICOS E ANTINAUSEANTES
"FRUTOSE;NICOTINAMIDA;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA";-;A11E3 - OUTRAS ASSOCIAÇÕES COM COMPLEXO B
FULVESTRANTO;-;L2B1 - HORMÔNIOS ANTIESTROGÊNEOS CITOSTÁTICOS
FUMARATO DE CETOTIFENO;-;R3C2 - ANTIASMÁTICOS/DPOC ANTIINFLAMATORIOS NÃO ESTEROIDAIS RESPIRATÓRIOS SISTÊMICOS
"FUMARATO DE CLEMASTINA;ACETATO DE DEXAMETASONA";-;D7B4 - OUTRAS ASSOCIAÇÕES DE CORTICOSTERÓIDES
"FUMARATO DE CLEMASTINA;DEXAMETASONA";-;R6A - ANTI-HISTAMÍNICOS SISTÊMICOS
FUMARATO DE DIMETILA;-;N7A - PRODUTOS PARA ESCLEROSE MÚLTIPLA
FUMARATO DE FORMOTEROL;-;R3A3 - ANTIASMÁTICOS/DPOC AGONISTAS B2 LONGA AÇÃO INALANTE
"FUMARATO DE FORMOTEROL DIIDRATADO;BUDESONIDA";-;R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES
"FUMARATO DE FORMOTEROL;BUDESONIDA";-;R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES
"FUMARATO DE FORMOTEROL;DIPROPIONATO DE BECLOMETASONA";-;R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES
FUMARATO DE RUPATADINA;-;R6A - ANTI-HISTAMÍNICOS SISTÊMICOS
FUMARATO DE TENOFOVIR DESOPROXILA;-;J5C1 - ANTIVIRAIS ANTI-HIV INIBIDORES DA TRANSCRIPTASE REVERSA NUCLEOSÍDEOS E NUCLEOTÍDEOS
"FUMARATO DE TENOFOVIR DESOPROXILA;ENTRICITABINA";-;J5C1 - ANTIVIRAIS ANTI-HIV INIBIDORES DA TRANSCRIPTASE REVERSA NUCLEOSÍDEOS E NUCLEOTÍDEOS
"FUMARATO DE TENOFOVIR DESOPROXILA;LAMIVUDINA";-;J5C1 - ANTIVIRAIS ANTI-HIV INIBIDORES DA TRANSCRIPTASE REVERSA NUCLEOSÍDEOS E NUCLEOTÍDEOS
FUMARATO DE VONOPRAZANA;-;A2B2 - INIBIDORES DA BOMBA DE PRÓTONS
"FUMARATO FERROSO;NITRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;BETACAROTENO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO FÓLICO;ÓXIDO DE ZINCO;ÁCIDO ASCÓRBICO;COLECALCIFEROL";-;A11A1 - POLIVITAMÍNICOS COM MINERAIS, PRENATAIS
FUROATO DE FLUTICASONA;-;R1A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS
FUROATO DE MOMETASONA;-;R1A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS
FUROATO DE MOMETASONA MONOIDRATADO;-;R1A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS
FUROSEMIDA;-;C3A2 - DIURÉTICOS DE ALÇA PUROS
"FUROSEMIDA;CLORETO DE POTÁSSIO";-;C3A2 - DIURÉTICOS DE ALÇA PUROS
FUSIDATO DE SÓDIO;-;D6A - ANTIBIÓTICOS TÓPICOS
GABAPENTINA;-;N2D - GABAPENTINOIDES
GADOBENATO DE DIMEGLUMINA;-;T1E - AGENTE DIAGNÓSTICO POR IMAGEM PARA RESSONÂNCIA MAGNÉTICA
GADOBUTROL;-;T1E - AGENTE DIAGNÓSTICO POR IMAGEM PARA RESSONÂNCIA MAGNÉTICA
GADODIAMIDA;-;T1E - AGENTE DIAGNÓSTICO POR IMAGEM PARA RESSONÂNCIA MAGNÉTICA
GADOPENTETATO DE DIMEGLUMINA;-;T1E - AGENTE DIAGNÓSTICO POR IMAGEM PARA RESSONÂNCIA MAGNÉTICA
GADOTERIDOL;-;T1E - AGENTE DIAGNÓSTICO POR IMAGEM PARA RESSONÂNCIA MAGNÉTICA
GADOXETATO DISSÓDICO;-;T1E - AGENTE DIAGNÓSTICO POR IMAGEM PARA RESSONÂNCIA MAGNÉTICA
GALCANEZUMABE;-;N2C2 - ANTAGONISTAS DA CGRP ANTI-ENXAQUECA
GALSULFASE;-;A16A - OUTROS PRODUTOS PARA O APARELHO DIGESTÓRIO E METABOLISMO
GAMANONACOGUE;-;B2D9 - PRODUTOS DE COAGULAÇÃO SANGUÍNEA, OUTROS
GANCICLOVIR;-;J5B3 - ANTIVIRAIS PARA HERPES
GANCICLOVIR SÓDICO;-;J5B3 - ANTIVIRAIS PARA HERPES
GANGLIOSÍDEO GM1;-;N7X - TODOS OS OUTROS PRODUTOS PARA O SISTEMA NERVOSO CENTRAL
GATIFLOXACINO;-;S1A - ANTIINFECCIOS OFTALMOLÓGICOS
"GATIFLOXACINO SESQUI-HIDRATADO;ACETATO DE PREDNISOLONA";-;S1C1 - ASSOCIAÇÕES OFTALMOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS
GEFITINIB;-;L1H2 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, EGFR
GEFITINIBE;-;L1H2 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, EGFR
"GELATINA;TROMBINA";-;B2F - PREPARAÇÕES PARA COLAGEM TECIDUAL
GENFIBROZILA;-;C10A2 - FIBRATOS
GENTUZUMABE OZOGAMICINA;-;L1G9 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSICOS, OUTROS
"GESTODENO;ETINILESTRADIOL";-;G3A1 - HORMÔNIOS CONTRACEPTIVOS MONOFÁSICOS COM ESTROGÊNIOS <50MCG
GINKGO BILOBA L.;-;C4A1 - VASOTERAPÊUTICOS CEREBRAIS E PERIFÉRICOS, EXCLUINDO ANTOAGONISTAS DE CÁLCIO COM AÇÃO CEREBRAL
GIVOSIRANA SÓDICA;-;A16A - OUTROS PRODUTOS PARA O APARELHO DIGESTÓRIO E METABOLISMO
GLIBENCLAMIDA;-;A10H - ANTIDIABÉTICOS SULFONILOURÉIAS PUROS
"GLIBENCLAMIDA;CLORIDRATO DE METFORMINA";-;A10J2 - ASSOCIAÇÕES DE ANTIDIABÉTICOS SULFONILOURÉIA COM BIGUANIDAS
GLICAZIDA;-;A10H - ANTIDIABÉTICOS SULFONILOURÉIAS PUROS
GLICERINA;-;A6A4 - LAXANTES ENEMAS
"GLICEROFOSFATO DE CÁLCIO;ERGOCALCIFEROL;FOSFATO DE CÁLCIO TRIBÁSICO;CIANOCOBALAMINA;FLUORETO DE SÓDIO";-;A12A - PRODUTOS A BASE DE CÁLCIO
GLICEROFOSFATO DE SÓDIO;-;K4A1 - SOLUÇÕES ELECTROLÍTICAS (<=20ML)
GLICEROL;-;A6A4 - LAXANTES ENEMAS
"GLICEROL;CARMELOSE SÓDICA";-;S1K1 - LÁGRIMAS ARTIFICIAIS E LUBRIFICANTES OFTAMOLÓGICOS
GLICINA;-;K5A4 - SOLUÇÕES DE IRRIGAÇÃO - GLICINA
"GLICINATO DE ALUMÍNIO;ÁCIDO ACETILSALICÍLICO;CARBONATO DE MAGNÉSIO";-;B1C1 - INIBIDORES DA AGREGAÇÃO PLAQUETÁRIA, CICLO-OXIGENASE INIBIDORES 
"GLICINATO DE MAGNÉSIO;CLORIDRATO DE PIRIDOXINA";-;A11X9 - TODAS OUTRAS VITAMINAS
GLICINATO DE ZINCO;-;A7X - OUTROS PRODUTOS PARA DESORDEM INTESTINAL
GLICINATO FÉRRICO;-;B3A1 - FERRO PURO
GLICLAZIDA;-;A10H - ANTIDIABÉTICOS SULFONILOURÉIAS PUROS
"GLICLAZIDA;CLORIDRATO DE METFORMINA";-;A10J2 - ASSOCIAÇÕES DE ANTIDIABÉTICOS SULFONILOURÉIA COM BIGUANIDAS
GLICONATO DE CÁLCIO;-;V3G2 - PRODUTOS PARA HIPERFOSFATEMIA
"GLICONATO DE SÓDIO;CLORETO DE MAGNÉSIO HEXAIDRATADO;ACETATO DE SÓDIO TRIIDRATADO;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO";-;K1A9 - OUTRAS SOLUÇÕES ELETROLÍTICAS
"GLICONATO DE SÓDIO;CLORETO DE MAGNÉSIO HEXAIDRATADO;CLORETO DE POTÁSSIO;ACETATO DE SÓDIO TRI-HIDRATADO ;CLORETO DE SÓDIO";-;K1A9 - OUTRAS SOLUÇÕES ELETROLÍTICAS
GLICONATO DE ZINCO;-;A7G - REPOSITORES ORAIS ELECTROLÍTICOS
"GLICONATO DE ZINCO;ÁCIDO ASCÓRBICO";-;A11G2 - ASSOCIAÇÕES COM VITAMINA C
GLICOSE;-;K1B3 - SOLUÇÕES CARBOHIDRATOS <10%
GLICOSE ANIDRA;-;K1A9 - OUTRAS SOLUÇÕES ELETROLÍTICAS
"GLICOSE ANIDRA;BICARBONATO DE SÓDIO;CLORETO DE SÓDIO";-;K6A - SOLUÇÕES PARA HEMODIÁLISE
"GLICOSE ANIDRA;CLORETO DE SÓDIO";-;K1B2 - SOLUÇÕES DE CLORETO SÓDIO COM CARBOHIDRATO
GLICOSE MONOIDRATADA;-;K1B3 - SOLUÇÕES CARBOHIDRATOS <10%
"GLICOSE;CITRATO DE POTÁSSIO;CLORETO DE SÓDIO";-;A7G - REPOSITORES ORAIS ELECTROLÍTICOS
"GLICOSE;CLORETO DE SÓDIO";-;K1B2 - SOLUÇÕES DE CLORETO SÓDIO COM CARBOHIDRATO
"GLICOSE;GLICOSE MONOIDRATADA";-;K1B3 - SOLUÇÕES CARBOHIDRATOS <10%
GLIMEPIRIDA;-;A10H - ANTIDIABÉTICOS SULFONILOURÉIAS PUROS
GLUCAGON;-;H4B - GLUCAGON
GLYCINE MAX (L.) MERR.;-;G3J - MODULADORES SELETIVOS DO RECEPTOR DE ESTROGÊNIO
"GLYCYRRHIZA GLABRA L.;ÁCIDO ASCÓRBICO;COLECALCIFEROL;MATRICARIA CHAMOMILLA L.";-;A11G2 - ASSOCIAÇÕES COM VITAMINA C
GOLIMUMABE;-;L4B - PRODUTOS ANTI-TNF( FATOR DE NECROSE TUMORAL)
GONADOTROFINA CORIÔNICA;-;G3G - GONADOTROFINAS INCLUINDO OUTROS ESTIMULANTES PARA OVULAÇÃO
GONADOTROPINA CORIÔNICA;-;G3G - GONADOTROFINAS INCLUINDO OUTROS ESTIMULANTES PARA OVULAÇÃO
GUAIFENESINA;-;R5C - EXPECTORANTES
"GUAIFENESINA;SULFATO DE PSEUDOEFEDRINA;MALEATO DE DEXCLORFENIRAMINA";-;R5C - EXPECTORANTES
GUSELCUMABE;-;D5B - ANTIPSORÍASE SISTÊMICOS
HALOPERIDOL;-;N5A9 - ANTIPSICÓTICOS CONVENCIONAIS
HARPAGOPHYTUM PROCUMBENS (BURCH.) DC. EX MEISSN.;-;M1A1 - ANTIRREUMÁTICOS NÃO ESTEROIDAIS PUROS
HARPAGOPHYTUM PROCUMBENS DC. EX MEISSN.;-;M1A1 - ANTIRREUMÁTICOS NÃO ESTEROIDAIS PUROS
HEDERA HELIX (HERA);-;R5C - EXPECTORANTES
HEDERA HELIX L.;-;R5C - EXPECTORANTES
HEMIFUMARATO DE ALISQUIRENO;-;C9X - OUTROS AGENTES COM AÇÃO NO SISTEMA RENINA-ANGIOTENSINA
HEMIFUMARATO DE BISOPROLOL;-;C7A0 - BETABLOQUEADORES PUROS
HEMIFUMARATO DE COBIMETINIBE;-;L1H4 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, BRAF/MEK
HEMIFUMARATO DE GILTERITINIBE;-;L1H9 - OUTROS ANTINEOPLÁSICOS INIBIDORES DA PROTEÍNA KINASE
HEMIFUMARATO DE QUETIAPINA;-;N5A1 - ANTIPSICÓTICOS ATÍPICOS
HEMIFUMARATO DE TENOFOVIR ALAFENAMIDA;-;J5D2 - ANTIVIRAIS PARA HEPATITE B
"HEMIFUMARATO DE TENOFOVIR ALAFENAMIDA;ENTRICITABINA";-;J5C1 - ANTIVIRAIS ANTI-HIV INIBIDORES DA TRANSCRIPTASE REVERSA NUCLEOSÍDEOS E NUCLEOTÍDEOS
"HEMIFUMARATO DE TENOFOVIR ALAFENAMIDA;ENTRICITABINA;BICTEGRAVIR SÓDICO";-;J5C9 - ANTIVIRAIS HIV, OUTROS
HEMINA;-;B6X - OUTROS AGENTES HEMATOLÓGICOS
HEMITARTARATO DE EPINEFRINA;-;C1C1 - ESTIMULANTES CARDÍACOS EXCLUINDO AGENTES DOPAMINÉRGICOS.
"HEMITARTARATO DE EPINEFRINA;CLORIDRATO DE ARTICAÍNA";-;N1B2 - ANESTÉSICOS LOCAIS INJETÁVEIS ODONTOLÓGICOS
"HEMITARTARATO DE EPINEFRINA;CLORIDRATO DE LEVOBUPIVACAÍNA";-;N1B1 - ANESTÉSICOS LOCAIS MEDICINAIS INJETÁVEIS
HEMITARTARATO DE METARAMINOL;-;C1C1 - ESTIMULANTES CARDÍACOS EXCLUINDO AGENTES DOPAMINÉRGICOS.
HEMITARTARATO DE NOREPINEFRINA;-;C1C1 - ESTIMULANTES CARDÍACOS EXCLUINDO AGENTES DOPAMINÉRGICOS.
HEMITARTARATO DE NOREPINEFRINA MONOIDRATADA;-;C1C1 - ESTIMULANTES CARDÍACOS EXCLUINDO AGENTES DOPAMINÉRGICOS.
HEMITARTARATO DE RIVASTIGMINA;-;N7D1 - PRODUTOS ANTIALZHEIMER, INIBIDORES DA COLINESTERASE
HEMITARTARATO DE ZOLPIDEM;-;N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS
HEPARINA SÓDICA BOVINA;-;B1B1 - HEPARINAS NÃO FRACIONADA
HEPARINA SÓDICA SUÍNA;-;D3A9 - TODOS OUTROS PRODUTOS PARA TRATAMENTO DE FERIDAS
"HESPERIDINA;CLORIDRATO DE PIPERIDOLATO;ÁCIDO ASCÓRBICO";-;A3A - ANTIESPASMÓDICOS E ANTICOLINÉRGICOS PUROS
"HESPERIDINA;DIOSMINA";-;C5C - VASOPROTETORES SISTÊMICOS
"HESPERIDINA;DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA";-;C5C - VASOPROTETORES SISTÊMICOS
HEXACETONIDO DE TRIANCINOLONA;-;H2A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS
HEXAFLUORETO DE ENXOFRE;-;T1F - PRODUTOS PARA ULTRA-SONOGRAFIA
HIALURONATO DE SÓDIO;-;S1K1 - LÁGRIMAS ARTIFICIAIS E LUBRIFICANTES OFTAMOLÓGICOS
"HIALURONIDASE;VALERATO DE BETAMETASONA";-;D7B4 - OUTRAS ASSOCIAÇÕES DE CORTICOSTERÓIDES
HIDROBROMETO DE CITALOPRAM (PORT. 344/98 LISTA C 1);-;N6A4 - ANTIDEPRESSIVOS SSRI
HIDROCLOROTIAZIDA;-;C3A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS
"HIDROCLOROTIAZIDA;BESILATO DE ANLODIPINO;OLMESARTANA MEDOXOMILA";-;C9D4 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A INIBIDORES DA ECA
"HIDROCLOROTIAZIDA;CANDESARTANA CILEXETILA";-;C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS
"HIDROCLOROTIAZIDA;CLORIDRATO DE PROPRANOLOL";-;C7B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
"HIDROCLOROTIAZIDA;HEMIFUMARATO DE BISOPROLOL";-;C7B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS
"HIDROCLOROTIAZIDA;IRBESARTANA";-;C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS
"HIDROCLOROTIAZIDA;MALEATO DE ENALAPRIL";-;C9B1 - INIBIDORES DA ECA ASSOCIADOS A ANTI-HIPERTERSIVOS (C2) E/OU DIURÉTICOS (C3)
"HIDROCLOROTIAZIDA;OLMESARTANA MEDOXOMILA";-;C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS
"HIDROCLOROTIAZIDA;RAMIPRIL";-;C9B1 - INIBIDORES DA ECA ASSOCIADOS A ANTI-HIPERTERSIVOS (C2) E/OU DIURÉTICOS (C3)
"HIDROCLOROTIAZIDA;TELMISARTANA";-;C9D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS
HIDROCORTISONA;-;D7A - CORTICOESTERÓIDES TÓPICOS PUROS
HIDROGENOTARTARATO DE RIVASTIGMINA;-;N7D1 - PRODUTOS ANTIALZHEIMER, INIBIDORES DA COLINESTERASE
HIDROQUINONA;-;D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS
HIDROSMINA;-;C5C - VASOPROTETORES SISTÊMICOS
HIDROXIBENZOATO DE VIMINOL;-;N2B1 - ANALGÉSICOS NÃO NARCÓTICOS E ANTIPIRÉTICOS SOB PRESCRIÇÃO
HIDROXICOBALAMINA;-;A11F - VITAMINA B12 PURA
HIDROXIETILAMIDO;-;K2B - GOMAS
"HIDROXIPROPIL GUAR;MACROGOL;PROPILENOGLICOL";-;S1K1 - LÁGRIMAS ARTIFICIAIS E LUBRIFICANTES OFTAMOLÓGICOS
"HIDROXIQUINOLINA;TROLAMINA";-;S2D1 - PRODUTOS PARA REMOÇÃO DA CERA DOS OUVIDOS
HIDROXIUREIA;-;L1X9 - TODOS OS OUTROS ANTINEOPLÁSICOS
HIDROXIURÉIA;-;L1X9 - TODOS OS OUTROS ANTINEOPLÁSICOS
HIDROXIZINA;-;R6A - ANTI-HISTAMÍNICOS SISTÊMICOS
HIDRÓXIDO DE ALUMÍNIO;-;A2A1 - ANTIÁCIDOS PUROS
"HPV-16 L1 ;HPV-18 L1";-;J7E3 - VACINA CONTRA HPV (PAPILOMAVIRUS HUMANO)
